Source,Target,Type,Id,Label,timeset,Weight
ENSG00000157557,ENSG00000157227,Directed,60384,,,1
ENSG00000157557,ENSG00000136156,Directed,60385,,,1
ENSG00000157557,ENSG00000242574,Directed,60386,,,1
ENSG00000157557,ENSG00000279368,Directed,60387,,,1
ENSG00000157557,ENSG00000141753,Directed,60388,,,1
ENSG00000157557,ENSG00000169228,Directed,60389,,,1
ENSG00000157557,ENSG00000158467,Directed,60390,,,1
ENSG00000157557,ENSG00000171067,Directed,60391,,,1
ENSG00000157557,ENSG00000221869,Directed,60392,,,1
ENSG00000157557,ENSG00000185800,Directed,60393,,,1
ENSG00000157557,ENSG00000204136,Directed,60394,,,1
ENSG00000157557,ENSG00000135441,Directed,60395,,,1
ENSG00000157557,ENSG00000172575,Directed,60396,,,1
ENSG00000157557,ENSG00000068489,Directed,60397,,,1
ENSG00000157557,ENSG00000178977,Directed,60398,,,1
ENSG00000157557,ENSG00000149639,Directed,60399,,,1
ENSG00000157557,ENSG00000213366,Directed,60400,,,1
ENSG00000157557,ENSG00000149418,Directed,60401,,,1
ENSG00000157557,ENSG00000114251,Directed,60402,,,1
ENSG00000157557,ENSG00000204822,Directed,60403,,,1
ENSG00000157557,ENSG00000130733,Directed,60404,,,1
ENSG00000157557,ENSG00000265666,Directed,60405,,,1
ENSG00000111424,ENSG00000118369,Directed,60406,,,1
ENSG00000111424,ENSG00000105278,Directed,60407,,,1
ENSG00000111424,ENSG00000270977,Directed,60408,,,1
ENSG00000111424,ENSG00000277232,Directed,60409,,,1
ENSG00000111424,ENSG00000152784,Directed,60410,,,1
ENSG00000111424,ENSG00000125827,Directed,60411,,,1
ENSG00000111424,ENSG00000101188,Directed,60412,,,1
ENSG00000111424,ENSG00000139832,Directed,60413,,,1
ENSG00000111424,ENSG00000119771,Directed,60414,,,1
ENSG00000111424,ENSG00000185896,Directed,60415,,,1
ENSG00000111424,ENSG00000198203,Directed,60416,,,1
ENSG00000111424,ENSG00000185386,Directed,60417,,,1
ENSG00000111424,ENSG00000115306,Directed,60418,,,1
ENSG00000111424,ENSG00000152767,Directed,60419,,,1
ENSG00000111424,ENSG00000171045,Directed,60420,,,1
ENSG00000111424,ENSG00000166106,Directed,60421,,,1
ENSG00000111424,ENSG00000232956,Directed,60422,,,1
ENSG00000111424,ENSG00000161048,Directed,60423,,,1
ENSG00000111424,ENSG00000188897,Directed,60424,,,1
ENSG00000111424,ENSG00000180712,Directed,60425,,,1
ENSG00000111424,ENSG00000064300,Directed,60426,,,1
ENSG00000111424,ENSG00000112739,Directed,60427,,,1
ENSG00000111424,ENSG00000116962,Directed,60428,,,1
ENSG00000111424,ENSG00000255571,Directed,60429,,,1
ENSG00000111424,ENSG00000277632,Directed,60430,,,1
ENSG00000111424,ENSG00000188566,Directed,60431,,,1
ENSG00000111424,ENSG00000122254,Directed,60432,,,1
ENSG00000111424,ENSG00000137877,Directed,60433,,,1
ENSG00000111424,ENSG00000086548,Directed,60434,,,1
ENSG00000111424,ENSG00000166482,Directed,60435,,,1
ENSG00000111424,ENSG00000105011,Directed,60436,,,1
ENSG00000111424,ENSG00000170989,Directed,60437,,,1
ENSG00000111424,ENSG00000166275,Directed,60438,,,1
ENSG00000111424,ENSG00000127399,Directed,60439,,,1
ENSG00000111424,ENSG00000096433,Directed,60440,,,1
ENSG00000111424,ENSG00000011332,Directed,60441,,,1
ENSG00000111424,ENSG00000163001,Directed,60442,,,1
ENSG00000111424,ENSG00000162378,Directed,60443,,,1
ENSG00000111424,ENSG00000160223,Directed,60444,,,1
ENSG00000111424,ENSG00000122641,Directed,60445,,,1
ENSG00000111424,ENSG00000205277,Directed,60446,,,1
ENSG00000111424,ENSG00000184489,Directed,60447,,,1
ENSG00000111424,ENSG00000158286,Directed,60448,,,1
ENSG00000111424,ENSG00000250548,Directed,60449,,,1
ENSG00000111424,ENSG00000147400,Directed,60450,,,1
ENSG00000111424,ENSG00000118513,Directed,60451,,,1
ENSG00000111424,ENSG00000198959,Directed,60452,,,1
ENSG00000111424,ENSG00000184281,Directed,60453,,,1
ENSG00000111424,ENSG00000163545,Directed,60454,,,1
ENSG00000111424,ENSG00000176884,Directed,60455,,,1
ENSG00000111424,ENSG00000233672,Directed,60456,,,1
ENSG00000111424,ENSG00000171517,Directed,60457,,,1
ENSG00000111424,ENSG00000173171,Directed,60458,,,1
ENSG00000111424,ENSG00000185499,Directed,60459,,,1
ENSG00000111424,ENSG00000171595,Directed,60460,,,1
ENSG00000111424,ENSG00000123689,Directed,60461,,,1
ENSG00000111424,ENSG00000108813,Directed,60462,,,1
ENSG00000111424,ENSG00000102962,Directed,60463,,,1
ENSG00000111424,ENSG00000125740,Directed,60464,,,1
ENSG00000111424,ENSG00000006210,Directed,60465,,,1
ENSG00000111424,ENSG00000110427,Directed,60466,,,1
ENSG00000111424,ENSG00000176531,Directed,60467,,,1
ENSG00000111424,ENSG00000181790,Directed,60468,,,1
ENSG00000111424,ENSG00000236008,Directed,60469,,,1
ENSG00000111424,ENSG00000246731,Directed,60470,,,1
ENSG00000111424,ENSG00000188735,Directed,60471,,,1
ENSG00000111424,ENSG00000154358,Directed,60472,,,1
ENSG00000111424,ENSG00000164935,Directed,60473,,,1
ENSG00000111424,ENSG00000261408,Directed,60474,,,1
ENSG00000111424,ENSG00000130812,Directed,60475,,,1
ENSG00000111424,ENSG00000007944,Directed,60476,,,1
ENSG00000111424,ENSG00000148488,Directed,60477,,,1
ENSG00000111424,ENSG00000164287,Directed,60478,,,1
ENSG00000111424,ENSG00000165949,Directed,60479,,,1
ENSG00000111424,ENSG00000166073,Directed,60480,,,1
ENSG00000111424,ENSG00000168421,Directed,60481,,,1
ENSG00000111424,ENSG00000137726,Directed,60482,,,1
ENSG00000111424,ENSG00000175003,Directed,60483,,,1
ENSG00000111424,ENSG00000245888,Directed,60484,,,1
ENSG00000137203,ENSG00000167925,Directed,60485,,,1
ENSG00000137203,ENSG00000123384,Directed,60486,,,1
ENSG00000137203,ENSG00000028277,Directed,60487,,,1
ENSG00000137203,ENSG00000145476,Directed,60488,,,1
ENSG00000137203,ENSG00000278129,Directed,60489,,,1
ENSG00000137203,ENSG00000100197,Directed,60490,,,1
ENSG00000137203,ENSG00000092051,Directed,60491,,,1
ENSG00000137203,ENSG00000140368,Directed,60492,,,1
ENSG00000137203,ENSG00000131748,Directed,60493,,,1
ENSG00000137203,ENSG00000188282,Directed,60494,,,1
ENSG00000137203,ENSG00000161642,Directed,60495,,,1
ENSG00000137203,ENSG00000167291,Directed,60496,,,1
ENSG00000137203,ENSG00000100221,Directed,60497,,,1
ENSG00000137203,ENSG00000104774,Directed,60498,,,1
ENSG00000137203,ENSG00000235314,Directed,60499,,,1
ENSG00000137203,ENSG00000118017,Directed,60500,,,1
ENSG00000137203,ENSG00000138796,Directed,60501,,,1
ENSG00000137203,ENSG00000149311,Directed,60502,,,1
ENSG00000137203,ENSG00000147010,Directed,60503,,,1
ENSG00000137203,ENSG00000172738,Directed,60504,,,1
ENSG00000137203,ENSG00000184489,Directed,60505,,,1
ENSG00000137203,ENSG00000115520,Directed,60506,,,1
ENSG00000137203,ENSG00000214063,Directed,60507,,,1
ENSG00000137203,ENSG00000160094,Directed,60508,,,1
ENSG00000137203,ENSG00000162572,Directed,60509,,,1
ENSG00000137203,ENSG00000107643,Directed,60510,,,1
ENSG00000137203,ENSG00000104064,Directed,60511,,,1
ENSG00000137203,ENSG00000127419,Directed,60512,,,1
ENSG00000137203,ENSG00000171735,Directed,60513,,,1
ENSG00000137203,ENSG00000063241,Directed,60514,,,1
ENSG00000137203,ENSG00000072274,Directed,60515,,,1
ENSG00000137203,ENSG00000108773,Directed,60516,,,1
ENSG00000137203,ENSG00000146950,Directed,60517,,,1
ENSG00000137203,ENSG00000151715,Directed,60518,,,1
ENSG00000137203,ENSG00000129566,Directed,60519,,,1
ENSG00000137203,ENSG00000099624,Directed,60520,,,1
ENSG00000137203,ENSG00000180066,Directed,60521,,,1
ENSG00000137203,ENSG00000186815,Directed,60522,,,1
ENSG00000137203,ENSG00000140199,Directed,60523,,,1
ENSG00000137203,ENSG00000090013,Directed,60524,,,1
ENSG00000137203,ENSG00000182511,Directed,60525,,,1
ENSG00000137203,ENSG00000139597,Directed,60526,,,1
ENSG00000137203,ENSG00000233392,Directed,60527,,,1
ENSG00000137203,ENSG00000164086,Directed,60528,,,1
ENSG00000137203,ENSG00000250479,Directed,60529,,,1
ENSG00000137203,ENSG00000160255,Directed,60530,,,1
ENSG00000137203,ENSG00000072071,Directed,60531,,,1
ENSG00000137203,ENSG00000118496,Directed,60532,,,1
ENSG00000137203,ENSG00000185088,Directed,60533,,,1
ENSG00000137203,ENSG00000095303,Directed,60534,,,1
ENSG00000137203,ENSG00000124587,Directed,60535,,,1
ENSG00000137203,ENSG00000140259,Directed,60536,,,1
ENSG00000137203,ENSG00000158805,Directed,60537,,,1
ENSG00000137203,ENSG00000131435,Directed,60538,,,1
ENSG00000137203,ENSG00000113749,Directed,60539,,,1
ENSG00000137203,ENSG00000105726,Directed,60540,,,1
ENSG00000137203,ENSG00000029153,Directed,60541,,,1
ENSG00000137203,ENSG00000125122,Directed,60542,,,1
ENSG00000137203,ENSG00000114770,Directed,60543,,,1
ENSG00000137203,ENSG00000177706,Directed,60544,,,1
ENSG00000137203,ENSG00000155959,Directed,60545,,,1
ENSG00000137203,ENSG00000137770,Directed,60546,,,1
ENSG00000137203,ENSG00000177311,Directed,60547,,,1
ENSG00000137203,ENSG00000172817,Directed,60548,,,1
ENSG00000137203,ENSG00000047410,Directed,60549,,,1
ENSG00000137203,ENSG00000226321,Directed,60550,,,1
ENSG00000137203,ENSG00000187187,Directed,60551,,,1
ENSG00000137203,ENSG00000140564,Directed,60552,,,1
ENSG00000137203,ENSG00000163521,Directed,60553,,,1
ENSG00000137203,ENSG00000137486,Directed,60554,,,1
ENSG00000137203,ENSG00000138172,Directed,60555,,,1
ENSG00000137203,ENSG00000140859,Directed,60556,,,1
ENSG00000137203,ENSG00000120688,Directed,60557,,,1
ENSG00000137203,ENSG00000265982,Directed,60558,,,1
ENSG00000137203,ENSG00000099204,Directed,60559,,,1
ENSG00000137203,ENSG00000104903,Directed,60560,,,1
ENSG00000137203,ENSG00000085662,Directed,60561,,,1
ENSG00000137203,ENSG00000167645,Directed,60562,,,1
ENSG00000137203,ENSG00000126264,Directed,60563,,,1
ENSG00000137203,ENSG00000158555,Directed,60564,,,1
ENSG00000137203,ENSG00000198925,Directed,60565,,,1
ENSG00000137203,ENSG00000001561,Directed,60566,,,1
ENSG00000137203,ENSG00000250138,Directed,60567,,,1
ENSG00000137203,ENSG00000032444,Directed,60568,,,1
ENSG00000137203,ENSG00000266714,Directed,60569,,,1
ENSG00000137203,ENSG00000165801,Directed,60570,,,1
ENSG00000137203,ENSG00000105281,Directed,60571,,,1
ENSG00000137203,ENSG00000196743,Directed,60572,,,1
ENSG00000137203,ENSG00000164151,Directed,60573,,,1
ENSG00000137203,ENSG00000105186,Directed,60574,,,1
ENSG00000137203,ENSG00000267908,Directed,60575,,,1
ENSG00000137203,ENSG00000213614,Directed,60576,,,1
ENSG00000137203,ENSG00000131203,Directed,60577,,,1
ENSG00000137203,ENSG00000143382,Directed,60578,,,1
ENSG00000137203,ENSG00000143537,Directed,60579,,,1
ENSG00000137203,ENSG00000137491,Directed,60580,,,1
ENSG00000137203,ENSG00000253838,Directed,60581,,,1
ENSG00000137203,ENSG00000171631,Directed,60582,,,1
ENSG00000137203,ENSG00000147883,Directed,60583,,,1
ENSG00000137203,ENSG00000177830,Directed,60584,,,1
ENSG00000137203,ENSG00000110934,Directed,60585,,,1
ENSG00000137203,ENSG00000166886,Directed,60586,,,1
ENSG00000137203,ENSG00000114021,Directed,60587,,,1
ENSG00000137203,ENSG00000152944,Directed,60588,,,1
ENSG00000137203,ENSG00000183741,Directed,60589,,,1
ENSG00000137203,ENSG00000110665,Directed,60590,,,1
ENSG00000137203,ENSG00000188807,Directed,60591,,,1
ENSG00000137203,ENSG00000269890,Directed,60592,,,1
ENSG00000137203,ENSG00000188305,Directed,60593,,,1
ENSG00000137203,ENSG00000260228,Directed,60594,,,1
ENSG00000137203,ENSG00000198331,Directed,60595,,,1
ENSG00000137203,ENSG00000063761,Directed,60596,,,1
ENSG00000137203,ENSG00000084733,Directed,60597,,,1
ENSG00000137203,ENSG00000077348,Directed,60598,,,1
ENSG00000137203,ENSG00000053918,Directed,60599,,,1
ENSG00000137203,ENSG00000213079,Directed,60600,,,1
ENSG00000137203,ENSG00000213516,Directed,60601,,,1
ENSG00000137203,ENSG00000257595,Directed,60602,,,1
ENSG00000137203,ENSG00000269713,Directed,60603,,,1
ENSG00000137203,ENSG00000173638,Directed,60604,,,1
ENSG00000137203,ENSG00000144476,Directed,60605,,,1
ENSG00000137203,ENSG00000146083,Directed,60606,,,1
ENSG00000137203,ENSG00000168795,Directed,60607,,,1
ENSG00000137203,ENSG00000198513,Directed,60608,,,1
ENSG00000137203,ENSG00000176170,Directed,60609,,,1
ENSG00000137203,ENSG00000258366,Directed,60610,,,1
ENSG00000137203,ENSG00000075399,Directed,60611,,,1
ENSG00000137203,ENSG00000186635,Directed,60612,,,1
ENSG00000137203,ENSG00000117614,Directed,60613,,,1
ENSG00000137203,ENSG00000124067,Directed,60614,,,1
ENSG00000137203,ENSG00000204257,Directed,60615,,,1
ENSG00000137203,ENSG00000168010,Directed,60616,,,1
ENSG00000137203,ENSG00000117143,Directed,60617,,,1
ENSG00000137203,ENSG00000123405,Directed,60618,,,1
ENSG00000137203,ENSG00000105063,Directed,60619,,,1
ENSG00000137203,ENSG00000254330,Directed,60620,,,1
ENSG00000137203,ENSG00000113282,Directed,60621,,,1
ENSG00000137203,ENSG00000173369,Directed,60622,,,1
ENSG00000137203,ENSG00000163472,Directed,60623,,,1
ENSG00000137203,ENSG00000142634,Directed,60624,,,1
ENSG00000137203,ENSG00000163808,Directed,60625,,,1
ENSG00000137203,ENSG00000130222,Directed,60626,,,1
ENSG00000137203,ENSG00000162511,Directed,60627,,,1
ENSG00000137203,ENSG00000261373,Directed,60628,,,1
ENSG00000137203,ENSG00000020181,Directed,60629,,,1
ENSG00000137203,ENSG00000092199,Directed,60630,,,1
ENSG00000137203,ENSG00000143819,Directed,60631,,,1
ENSG00000137203,ENSG00000204882,Directed,60632,,,1
ENSG00000137203,ENSG00000107771,Directed,60633,,,1
ENSG00000137203,ENSG00000178803,Directed,60634,,,1
ENSG00000137203,ENSG00000122644,Directed,60635,,,1
ENSG00000137203,ENSG00000134602,Directed,60636,,,1
ENSG00000137203,ENSG00000139641,Directed,60637,,,1
ENSG00000137203,ENSG00000268516,Directed,60638,,,1
ENSG00000137203,ENSG00000134508,Directed,60639,,,1
ENSG00000137203,ENSG00000187091,Directed,60640,,,1
ENSG00000137203,ENSG00000127564,Directed,60641,,,1
ENSG00000137203,ENSG00000278970,Directed,60642,,,1
ENSG00000137203,ENSG00000103769,Directed,60643,,,1
ENSG00000137203,ENSG00000174799,Directed,60644,,,1
ENSG00000137203,ENSG00000242498,Directed,60645,,,1
ENSG00000137203,ENSG00000234616,Directed,60646,,,1
ENSG00000137203,ENSG00000005175,Directed,60647,,,1
ENSG00000137203,ENSG00000132514,Directed,60648,,,1
ENSG00000137203,ENSG00000258317,Directed,60649,,,1
ENSG00000137203,ENSG00000114013,Directed,60650,,,1
ENSG00000137203,ENSG00000160999,Directed,60651,,,1
ENSG00000137203,ENSG00000175538,Directed,60652,,,1
ENSG00000137203,ENSG00000244405,Directed,60653,,,1
ENSG00000137203,ENSG00000125967,Directed,60654,,,1
ENSG00000137203,ENSG00000100350,Directed,60655,,,1
ENSG00000137203,ENSG00000135127,Directed,60656,,,1
ENSG00000137203,ENSG00000100664,Directed,60657,,,1
ENSG00000137203,ENSG00000164620,Directed,60658,,,1
ENSG00000137203,ENSG00000124920,Directed,60659,,,1
ENSG00000137203,ENSG00000136045,Directed,60660,,,1
ENSG00000137203,ENSG00000181035,Directed,60661,,,1
ENSG00000137203,ENSG00000108061,Directed,60662,,,1
ENSG00000137203,ENSG00000135837,Directed,60663,,,1
ENSG00000137203,ENSG00000026297,Directed,60664,,,1
ENSG00000137203,ENSG00000216863,Directed,60665,,,1
ENSG00000137203,ENSG00000101417,Directed,60666,,,1
ENSG00000137203,ENSG00000167702,Directed,60667,,,1
ENSG00000137203,ENSG00000196547,Directed,60668,,,1
ENSG00000137203,ENSG00000220785,Directed,60669,,,1
ENSG00000137203,ENSG00000196814,Directed,60670,,,1
ENSG00000137203,ENSG00000171847,Directed,60671,,,1
ENSG00000137203,ENSG00000172939,Directed,60672,,,1
ENSG00000137203,ENSG00000184517,Directed,60673,,,1
ENSG00000137203,ENSG00000181751,Directed,60674,,,1
ENSG00000137203,ENSG00000117298,Directed,60675,,,1
ENSG00000137203,ENSG00000142046,Directed,60676,,,1
ENSG00000137203,ENSG00000149639,Directed,60677,,,1
ENSG00000137203,ENSG00000149418,Directed,60678,,,1
ENSG00000137203,ENSG00000141542,Directed,60679,,,1
ENSG00000137203,ENSG00000004399,Directed,60680,,,1
ENSG00000137203,ENSG00000254901,Directed,60681,,,1
ENSG00000137203,ENSG00000137944,Directed,60682,,,1
ENSG00000137203,ENSG00000186350,Directed,60683,,,1
ENSG00000137203,ENSG00000149212,Directed,60684,,,1
ENSG00000137203,ENSG00000101367,Directed,60685,,,1
ENSG00000137203,ENSG00000111679,Directed,60686,,,1
ENSG00000137203,ENSG00000248429,Directed,60687,,,1
ENSG00000137203,ENSG00000125870,Directed,60688,,,1
ENSG00000137203,ENSG00000119383,Directed,60689,,,1
ENSG00000137203,ENSG00000167608,Directed,60690,,,1
ENSG00000137203,ENSG00000100060,Directed,60691,,,1
ENSG00000137203,ENSG00000157933,Directed,60692,,,1
ENSG00000137203,ENSG00000065548,Directed,60693,,,1
ENSG00000137203,ENSG00000100034,Directed,60694,,,1
ENSG00000137203,ENSG00000228903,Directed,60695,,,1
ENSG00000137203,ENSG00000130309,Directed,60696,,,1
ENSG00000137203,ENSG00000164379,Directed,60697,,,1
ENSG00000137203,ENSG00000198816,Directed,60698,,,1
ENSG00000137203,ENSG00000229754,Directed,60699,,,1
ENSG00000137203,ENSG00000057663,Directed,60700,,,1
ENSG00000137203,ENSG00000102313,Directed,60701,,,1
ENSG00000137203,ENSG00000165795,Directed,60702,,,1
ENSG00000137203,ENSG00000187609,Directed,60703,,,1
ENSG00000137203,ENSG00000154640,Directed,60704,,,1
ENSG00000137203,ENSG00000119669,Directed,60705,,,1
ENSG00000137203,ENSG00000169026,Directed,60706,,,1
ENSG00000137203,ENSG00000260339,Directed,60707,,,1
ENSG00000137203,ENSG00000166548,Directed,60708,,,1
ENSG00000137203,ENSG00000123728,Directed,60709,,,1
ENSG00000137203,ENSG00000132463,Directed,60710,,,1
ENSG00000137203,ENSG00000134955,Directed,60711,,,1
ENSG00000137203,ENSG00000151650,Directed,60712,,,1
ENSG00000137203,ENSG00000235602,Directed,60713,,,1
ENSG00000137203,ENSG00000168970,Directed,60714,,,1
ENSG00000137203,ENSG00000135776,Directed,60715,,,1
ENSG00000137203,ENSG00000147955,Directed,60716,,,1
ENSG00000137203,ENSG00000110330,Directed,60717,,,1
ENSG00000137203,ENSG00000152642,Directed,60718,,,1
ENSG00000137203,ENSG00000129993,Directed,60719,,,1
ENSG00000137203,ENSG00000274922,Directed,60720,,,1
ENSG00000137203,ENSG00000107147,Directed,60721,,,1
ENSG00000137203,ENSG00000188827,Directed,60722,,,1
ENSG00000137203,ENSG00000237753,Directed,60723,,,1
ENSG00000137203,ENSG00000140876,Directed,60724,,,1
ENSG00000137203,ENSG00000136536,Directed,60725,,,1
ENSG00000137203,ENSG00000064201,Directed,60726,,,1
ENSG00000137203,ENSG00000130304,Directed,60727,,,1
ENSG00000137203,ENSG00000164976,Directed,60728,,,1
ENSG00000137203,ENSG00000068120,Directed,60729,,,1
ENSG00000137203,ENSG00000197355,Directed,60730,,,1
ENSG00000137203,ENSG00000205213,Directed,60731,,,1
ENSG00000137203,ENSG00000204859,Directed,60732,,,1
ENSG00000137203,ENSG00000157617,Directed,60733,,,1
ENSG00000137203,ENSG00000130653,Directed,60734,,,1
ENSG00000137203,ENSG00000182578,Directed,60735,,,1
ENSG00000137203,ENSG00000167642,Directed,60736,,,1
ENSG00000137203,ENSG00000174130,Directed,60737,,,1
ENSG00000137203,ENSG00000135740,Directed,60738,,,1
ENSG00000137203,ENSG00000073849,Directed,60739,,,1
ENSG00000137203,ENSG00000268849,Directed,60740,,,1
ENSG00000137203,ENSG00000173145,Directed,60741,,,1
ENSG00000137203,ENSG00000012983,Directed,60742,,,1
ENSG00000137203,ENSG00000101439,Directed,60743,,,1
ENSG00000137203,ENSG00000219607,Directed,60744,,,1
ENSG00000137203,ENSG00000163931,Directed,60745,,,1
ENSG00000137203,ENSG00000142185,Directed,60746,,,1
ENSG00000137203,ENSG00000124207,Directed,60747,,,1
ENSG00000137203,ENSG00000013810,Directed,60748,,,1
ENSG00000137203,ENSG00000198715,Directed,60749,,,1
ENSG00000137203,ENSG00000245910,Directed,60750,,,1
ENSG00000137203,ENSG00000135723,Directed,60751,,,1
ENSG00000137203,ENSG00000026036,Directed,60752,,,1
ENSG00000137203,ENSG00000171262,Directed,60753,,,1
ENSG00000137203,ENSG00000137841,Directed,60754,,,1
ENSG00000137203,ENSG00000100068,Directed,60755,,,1
ENSG00000137203,ENSG00000170917,Directed,60756,,,1
ENSG00000137203,ENSG00000112799,Directed,60757,,,1
ENSG00000137203,ENSG00000144043,Directed,60758,,,1
ENSG00000137203,ENSG00000140548,Directed,60759,,,1
ENSG00000137203,ENSG00000164062,Directed,60760,,,1
ENSG00000137203,ENSG00000142512,Directed,60761,,,1
ENSG00000137203,ENSG00000275004,Directed,60762,,,1
ENSG00000137203,ENSG00000123329,Directed,60763,,,1
ENSG00000137203,ENSG00000173546,Directed,60764,,,1
ENSG00000137203,ENSG00000188026,Directed,60765,,,1
ENSG00000137203,ENSG00000175938,Directed,60766,,,1
ENSG00000137203,ENSG00000105329,Directed,60767,,,1
ENSG00000137203,ENSG00000136404,Directed,60768,,,1
ENSG00000137203,ENSG00000004777,Directed,60769,,,1
ENSG00000137203,ENSG00000155096,Directed,60770,,,1
ENSG00000137203,ENSG00000164930,Directed,60771,,,1
ENSG00000137203,ENSG00000139154,Directed,60772,,,1
ENSG00000137203,ENSG00000180871,Directed,60773,,,1
ENSG00000137203,ENSG00000107020,Directed,60774,,,1
ENSG00000137203,ENSG00000117448,Directed,60775,,,1
ENSG00000137203,ENSG00000135070,Directed,60776,,,1
ENSG00000137203,ENSG00000123933,Directed,60777,,,1
ENSG00000137203,ENSG00000106665,Directed,60778,,,1
ENSG00000137203,ENSG00000164305,Directed,60779,,,1
ENSG00000137203,ENSG00000073060,Directed,60780,,,1
ENSG00000137203,ENSG00000177685,Directed,60781,,,1
ENSG00000137203,ENSG00000167716,Directed,60782,,,1
ENSG00000137203,ENSG00000162783,Directed,60783,,,1
ENSG00000137203,ENSG00000174080,Directed,60784,,,1
ENSG00000137203,ENSG00000186575,Directed,60785,,,1
ENSG00000137203,ENSG00000103495,Directed,60786,,,1
ENSG00000137203,ENSG00000183935,Directed,60787,,,1
ENSG00000137203,ENSG00000168476,Directed,60788,,,1
ENSG00000137203,ENSG00000198909,Directed,60789,,,1
ENSG00000137203,ENSG00000128272,Directed,60790,,,1
ENSG00000137203,ENSG00000197586,Directed,60791,,,1
ENSG00000137203,ENSG00000241839,Directed,60792,,,1
ENSG00000137203,ENSG00000165169,Directed,60793,,,1
ENSG00000137203,ENSG00000224699,Directed,60794,,,1
ENSG00000137203,ENSG00000082014,Directed,60795,,,1
ENSG00000137203,ENSG00000139998,Directed,60796,,,1
ENSG00000137203,ENSG00000163606,Directed,60797,,,1
ENSG00000137203,ENSG00000160298,Directed,60798,,,1
ENSG00000137203,ENSG00000260249,Directed,60799,,,1
ENSG00000137203,ENSG00000141569,Directed,60800,,,1
ENSG00000137203,ENSG00000186432,Directed,60801,,,1
ENSG00000137203,ENSG00000128294,Directed,60802,,,1
ENSG00000137203,ENSG00000135486,Directed,60803,,,1
ENSG00000137203,ENSG00000276550,Directed,60804,,,1
ENSG00000137203,ENSG00000164125,Directed,60805,,,1
ENSG00000137203,ENSG00000169442,Directed,60806,,,1
ENSG00000137203,ENSG00000174485,Directed,60807,,,1
ENSG00000137203,ENSG00000171680,Directed,60808,,,1
ENSG00000137203,ENSG00000128340,Directed,60809,,,1
ENSG00000137203,ENSG00000115165,Directed,60810,,,1
ENSG00000137203,ENSG00000063245,Directed,60811,,,1
ENSG00000137203,ENSG00000111321,Directed,60812,,,1
ENSG00000137203,ENSG00000174004,Directed,60813,,,1
ENSG00000137203,ENSG00000119042,Directed,60814,,,1
ENSG00000137203,ENSG00000108846,Directed,60815,,,1
ENSG00000137203,ENSG00000188747,Directed,60816,,,1
ENSG00000137203,ENSG00000254703,Directed,60817,,,1
ENSG00000137203,ENSG00000177842,Directed,60818,,,1
ENSG00000137203,ENSG00000239961,Directed,60819,,,1
ENSG00000137203,ENSG00000152939,Directed,60820,,,1
ENSG00000137203,ENSG00000204482,Directed,60821,,,1
ENSG00000137203,ENSG00000183773,Directed,60822,,,1
ENSG00000137203,ENSG00000134046,Directed,60823,,,1
ENSG00000137203,ENSG00000173848,Directed,60824,,,1
ENSG00000137203,ENSG00000130517,Directed,60825,,,1
ENSG00000137203,ENSG00000106397,Directed,60826,,,1
ENSG00000137203,ENSG00000170275,Directed,60827,,,1
ENSG00000137203,ENSG00000135093,Directed,60828,,,1
ENSG00000137203,ENSG00000130758,Directed,60829,,,1
ENSG00000137203,ENSG00000189134,Directed,60830,,,1
ENSG00000137203,ENSG00000065613,Directed,60831,,,1
ENSG00000137203,ENSG00000227039,Directed,60832,,,1
ENSG00000137203,ENSG00000174306,Directed,60833,,,1
ENSG00000137203,ENSG00000185340,Directed,60834,,,1
ENSG00000137203,ENSG00000174705,Directed,60835,,,1
ENSG00000137203,ENSG00000092758,Directed,60836,,,1
ENSG00000137203,ENSG00000087086,Directed,60837,,,1
ENSG00000137203,ENSG00000136810,Directed,60838,,,1
ENSG00000137203,ENSG00000121281,Directed,60839,,,1
ENSG00000137203,ENSG00000110080,Directed,60840,,,1
ENSG00000137203,ENSG00000106266,Directed,60841,,,1
ENSG00000137203,ENSG00000113763,Directed,60842,,,1
ENSG00000137203,ENSG00000137076,Directed,60843,,,1
ENSG00000137203,ENSG00000106683,Directed,60844,,,1
ENSG00000137203,ENSG00000143155,Directed,60845,,,1
ENSG00000137203,ENSG00000026103,Directed,60846,,,1
ENSG00000137203,ENSG00000162613,Directed,60847,,,1
ENSG00000137203,ENSG00000125351,Directed,60848,,,1
ENSG00000137203,ENSG00000135363,Directed,60849,,,1
ENSG00000137203,ENSG00000237476,Directed,60850,,,1
ENSG00000137203,ENSG00000237424,Directed,60851,,,1
ENSG00000137203,ENSG00000171777,Directed,60852,,,1
ENSG00000137203,ENSG00000155307,Directed,60853,,,1
ENSG00000137203,ENSG00000179583,Directed,60854,,,1
ENSG00000137203,ENSG00000279476,Directed,60855,,,1
ENSG00000137203,ENSG00000168890,Directed,60856,,,1
ENSG00000137203,ENSG00000196576,Directed,60857,,,1
ENSG00000137203,ENSG00000115590,Directed,60858,,,1
ENSG00000137203,ENSG00000140993,Directed,60859,,,1
ENSG00000137203,ENSG00000173530,Directed,60860,,,1
ENSG00000137203,ENSG00000261371,Directed,60861,,,1
ENSG00000137203,ENSG00000085514,Directed,60862,,,1
ENSG00000137203,ENSG00000170956,Directed,60863,,,1
ENSG00000137203,ENSG00000229953,Directed,60864,,,1
